id,party,census_block,dem_partisan_score,state,census_tract,x,y
922602425,Democrat,37119005610,99.3,37,37119005610,982989.1119844865,-565084.3487739777
997224928,Republican,37163970100,0.8,37,37163970100,1208703.9008176995,-574576.6355182093
602145750,Republican,37155961801,5.6,37,37155961801,1121062.1434695907,-633311.8659016854
2868637438,Republican,37157040502,0.8,37,37157040502,1057057.2139582734,-431157.4001432368
1745641149,Democrat,37081012804,98.6,37,37081012804,1060663.7766726152,-482000.9913505011
1893612034,Democrat,37119006104,93.6,37,37119006104,964685.3248715412,-567595.8459328627
2797339456,Democrat,37181960500,65.4,37,37181960500,1181748.875424927,-438359.7735214137
3646392316,Republican,37183053721,5.2,37,37183053721,1159300.7177227784,-486277.6388832647
736762598,Republican,37189920703,1.2,37,37189920703,894648.7118101806,-472290.05119864654
3654678810,Democrat,37183053008,98.2,37,37183053008,1160695.9789332913,-508237.7926109852
2941327674,Republican,37183053008,4.6,37,37183053008,1160695.9789332913,-508237.7926109852
1854005030,Democrat,37195001600,69.0,37,37195001600,1216477.79541858,-511793.1399451498
1277089723,Democrat,37063002021,97.1,37,37063002021,1137782.0806839748,-489503.4463747518
236315943,Republican,37021002204,6.5,37,37021002204,815438.2205038369,-554140.2613913261
2915309766,Democrat,37039930100,98.4,37,37039930100,703789.2188162247,-590161.5330024963
3518479349,Republican,37183053416,4.5,37,37183053416,1147071.5815968008,-506478.8860235418
2320769184,Democrat,37183053416,83.1,37,37183053416,1147071.5815968008,-506478.8860235418
1276333803,Democrat,37081016006,89.9,37,37081016006,1051573.9378964049,-470350.4075810657
884335253,Republican,37119005911,0.3,37,37119005911,955441.3868959212,-593954.8072855506
2010879582,Republican,37119005911,8.700000000000001,37,37119005911,955441.3868959212,-593954.8072855506
90328971,Republican,37119005911,17.1,37,37119005911,955441.3868959212,-593954.8072855506
3620903784,Democrat,37183053418,99.2,37,37183053418,1149050.3769164758,-507412.68561334326
4062454485,Democrat,37117970600,83.6,37,37117970600,1290468.57562447,-485204.18194687116
423532556,Democrat,37117970600,89.4,37,37117970600,1290468.57562447,-485204.18194687116
3973829048,Democrat,37117970600,95.2,37,37117970600,1290468.57562447,-485204.18194687116
4105801008,Republican,37183054004,49.2,37,37183054004,1168256.1730291191,-492154.8394974243
1635068025,Republican,37101041503,0.4,37,37101041503,1172624.2483713771,-534257.3587994743
2736758923,Republican,37101041503,0.75,37,37101041503,1172624.2483713771,-534257.3587994743
3186936478,Republican,37101041503,1.1,37,37101041503,1172624.2483713771,-534257.3587994743
4209761685,Republican,37159051700,18.7,37,37159051700,993037.0643942776,-536226.4990853452
3699534163,Republican,37087920400,17.4,37,37087920400,786410.7718240555,-551675.058201864
1566418371,Republican,37087920400,17.85,37,37087920400,786410.7718240555,-551675.058201864
2228848200,Republican,37087920400,18.3,37,37087920400,786410.7718240555,-551675.058201864
1907015894,Democrat,37071030902,84.0,37,37071030902,941968.600928734,-568901.5988839412
2213282729,Republican,37063001809,15.9,37,37063001809,1146735.1891022904,-484697.9939766968
3062878785,Republican,37067002904,10.0,37,37067002904,1024098.4732972385,-463013.8764747274
1913649322,Democrat,37031970103,98.0,37,37031970103,1366487.9069156302,-598115.7244898048
630724302,Republican,37063002028,25.0,37,37063002028,1147594.47366423,-489539.221113806
82377808,Republican,37171931200,27.1,37,37171931200,995951.4031460606,-448077.6172661898
704214580,Republican,37129010600,8.1,37,37129010600,1247428.4333714293,-669502.3862810724
1386679509,Republican,37129010600,12.100000000000001,37,37129010600,1247428.4333714293,-669502.3862810724
2362583246,Republican,37129010600,16.1,37,37129010600,1247428.4333714293,-669502.3862810724
801582991,Republican,37157040602,0.6,37,37157040602,1049813.1562209728,-436896.8688149597
4254822052,Republican,37157040602,8.95,37,37157040602,1049813.1562209728,-436896.8688149597
2699363232,Republican,37157040602,17.3,37,37157040602,1049813.1562209728,-436896.8688149597
1474505721,Republican,37019020504,45.5,37,37019020504,1188014.894248256,-703720.5713749542
3067287116,Republican,37049960401,1.1,37,37049960401,1306855.7910836416,-563823.6788929651
692464216,Republican,37133000102,3.6,37,37133000102,1311216.7720975876,-607376.8603375333
2803287132,Democrat,37133000102,57.1,37,37133000102,1311216.7720975876,-607376.8603375333
1376344491,Republican,37035011300,1.8,37,37035011300,936654.457732018,-528968.7938714569
1559648173,Republican,37035010102,26.8,37,37035010102,938376.5682033028,-523349.1511817118
3413581375,Democrat,37183053602,83.7,37,37183053602,1144717.890606433,-495743.0472636628
3991698,Democrat,37021002000,79.5,37,37021002000,816945.9847929416,-546721.3721776898
2354070814,Democrat,37021002000,88.85,37,37021002000,816945.9847929416,-546721.3721776898
1652142606,Democrat,37021002000,98.2,37,37021002000,816945.9847929416,-546721.3721776898
2152167923,Republican,37081014502,1.2,37,37081014502,1045439.9861893168,-493115.35991379607
2483122122,Republican,37183053205,0.9,37,37183053205,1152506.685828097,-519178.1042624153
1187004728,Democrat,37183053205,95.3,37,37183053205,1152506.685828097,-519178.1042624153
1204265270,Democrat,37183051900,98.6,37,37183051900,1169598.3319796384,-499791.44084366615
101010209,Republican,37183052904,49.9,37,37183052904,1165952.5643977618,-519742.435844
2850284611,Democrat,37183052904,98.7,37,37183052904,1165952.5643977618,-519742.435844
1709306183,Republican,37067003108,11.7,37,37067003108,1036258.4771557952,-469604.26799963036
1132880494,Republican,37183052809,37.4,37,37183052809,1175680.8285551271,-513139.10803362075
144185188,Republican,37061090502,1.1,37,37061090502,1254609.4306076844,-593205.4597949742
1228846210,Republican,37061090502,1.15,37,37061090502,1254609.4306076844,-593205.4597949742
579373073,Republican,37061090502,1.2,37,37061090502,1254609.4306076844,-593205.4597949742
64723620,Republican,37171930102,27.4,37,37171930102,993231.1238894544,-440393.13202897593
339083253,Republican,37171930102,29.049999999999997,37,37171930102,993231.1238894544,-440393.13202897593
2060065172,Republican,37171930102,30.7,37,37171930102,993231.1238894544,-440393.13202897593
4254046420,Republican,37161960700,16.0,37,37161960700,878249.529137208,-566398.3895555438
1428780950,Democrat,37119002906,98.8,37,37119002906,972185.766069963,-583620.720446122
1458780108,Republican,37027030800,0.5,37,37027030800,901666.0648365908,-513706.5972307602
2093395356,Democrat,37097061601,50.3,37,37097061601,971060.1543045512,-536362.2594852048
4135028412,Democrat,37071033202,83.8,37,37071033202,940275.6437890236,-579445.2820351197
2216888190,Republican,37085071204,25.1,37,37085071204,1143493.0387596271,-556867.5253333721
2233436083,Democrat,37183054209,93.4,37,37183054209,1175957.994202715,-485938.9777309315
548704129,Democrat,37183054209,95.55000000000001,37,37183054209,1175957.994202715,-485938.9777309315
2593754418,Democrat,37183054209,97.7,37,37183054209,1175957.994202715,-485938.9777309315
3085247070,Republican,37057060400,0.2,37,37057060400,1022142.682032802,-499489.9994494185
1139342592,Republican,37057060400,3.0,37,37057060400,1022142.682032802,-499489.9994494185
3590029850,Republican,37057060400,5.8,37,37057060400,1022142.682032802,-499489.9994494185
3945956896,Republican,37081017200,0.7,37,37081017200,1076369.3091358421,-480517.08521313133
1344700859,Republican,37081017200,12.299999999999999,37,37081017200,1076369.3091358421,-480517.08521313133
3428807827,Republican,37081017200,23.9,37,37081017200,1076369.3091358421,-480517.08521313133
616731544,Democrat,37081015707,97.8,37,37081015707,1056725.4195071985,-468672.2035151591
3680451792,Republican,37035011701,0.3,37,37035011701,929842.6557285831,-529997.0620630998
3338889446,Democrat,37119001802,98.6,37,37119001802,977266.4477640956,-579570.0421043229
1836268611,Republican,37119001802,28.2,37,37119001802,977266.4477640956,-579570.0421043229
1437076347,Democrat,37077970300,89.0,37,37077970300,1162003.8803713713,-445758.1529961715
2963635839,Democrat,37077970300,93.9,37,37077970300,1162003.8803713713,-445758.1529961715
1728678926,Democrat,37077970300,98.8,37,37077970300,1162003.8803713713,-445758.1529961715
115441066,Democrat,37107011100,53.3,37,37107011100,1248392.6531276226,-548168.2861032039
802366746,Republican,37107011100,20.1,37,37107011100,1248392.6531276226,-548168.2861032039
2295431493,Republican,37107011100,34.900000000000006,37,37107011100,1248392.6531276226,-548168.2861032039
1342130197,Republican,37107011100,49.7,37,37107011100,1248392.6531276226,-548168.2861032039
2962985493,Democrat,37167930900,78.8,37,37167930900,1017889.640782207,-572983.9910470058
3613691370,Republican,37057061804,0.5,37,37057061804,1017584.6746974221,-520888.4399544728
430484301,Democrat,37179020306,97.6,37,37179020306,993265.7939879608,-593019.3640145877
3314645867,Republican,37107011001,21.1,37,37107011001,1257836.8652678337,-551649.0700996191
1304686266,Republican,37119005521,36.6,37,37119005521,981507.4480911464,-562786.5960117496
592334368,Democrat,37119005521,98.5,37,37119005521,981507.4480911464,-562786.5960117496
2230010961,Republican,37063002008,7.3,37,37063002008,1136557.711908838,-485548.2207907143
2578360388,Republican,37067003107,0.4,37,37067003107,1032762.9056963156,-469971.3459771046
2260446952,Democrat,37089930300,87.2,37,37089930300,829334.4017736934,-571382.9460765985
3405507467,Democrat,37093970300,65.7,37,37093970300,1120261.1882489726,-593476.764082538
927667566,Democrat,37163970302,88.2,37,37163970302,1178145.0623595186,-574802.9623719002
2318878515,Democrat,37119005614,98.3,37,37119005614,984274.8285247576,-567220.7063479847
3690961378,Democrat,37067002603,55.8,37,37067002603,1012555.2352669084,-472999.9996405278
2313127392,Democrat,37183053412,96.6,37,37183053412,1142035.1305814718,-505855.8438654339
3426601791,Democrat,37135011700,95.6,37,37135011700,1127577.3069016307,-490691.09126047813
4262018899,Republican,37179021013,29.1,37,37179021013,980824.509825884,-608201.0456284793
2234091911,Republican,37125950601,0.4,37,37125950601,1092613.365525867,-571616.0838316763
258929146,Republican,37125950601,0.8,37,37125950601,1092613.365525867,-571616.0838316763
3287664971,Republican,37125950601,1.2,37,37125950601,1092613.365525867,-571616.0838316763
2290350739,Democrat,37119005519,88.7,37,37119005519,979521.6003013995,-560043.6365026786
683716425,Democrat,37119005404,98.8,37,37119005404,973404.3639577208,-569631.2452986034
2109645714,Republican,37183053424,49.0,37,37183053424,1148627.4762684586,-503976.75456388533
3418698242,Republican,37019020306,1.6,37,37019020306,1241610.9796908752,-698368.3296781515
1972667805,Democrat,37183052503,97.3,37,37183052503,1159444.014645792,-496057.3051826847
2191389271,Democrat,37057060800,99.0,37,37057060800,1033370.2112615362,-499253.02457824
2563398108,Democrat,37051003700,83.3,37,37051003700,1156205.3243420247,-564896.1748150706
389962231,Democrat,37183052901,98.8,37,37183052901,1165753.8638160576,-524832.974789554
3499740237,Democrat,37001020702,85.3,37,37001020702,1089909.657944132,-475625.3784874032
4161055918,Republican,37147002002,0.4,37,37147002002,1281490.3979424054,-494455.4126625956
2030780745,Republican,37147002002,4.1,37,37147002002,1281490.3979424054,-494455.4126625956
3818873927,Republican,37147002002,7.8,37,37147002002,1281490.3979424054,-494455.4126625956
1281350121,Republican,37051003310,26.9,37,37051003310,1139435.4020676592,-582642.416035631
4119093950,Democrat,37057060201,98.1,37,37057060201,1026191.3535950414,-491606.1644938771
4087300006,Republican,37057060201,5.5,37,37057060201,1026191.3535950414,-491606.1644938771
3053176308,Republican,37183054017,30.5,37,37183054017,1169924.9094443172,-489675.8978551439
297504711,Democrat,37183051400,77.5,37,37183051400,1163189.2940440706,-499699.78578547173
4258720227,Republican,37045951501,17.3,37,37045951501,893402.0830697352,-578175.3271336125
2790098522,Democrat,37165010500,86.9,37,37165010500,1089438.4630129456,-617252.1684269757
2237685690,Democrat,37147000603,93.4,37,37147000603,1278779.2536448415,-515803.4139249015
2129110909,Republican,37179020702,12.4,37,37179020702,1009738.4772491516,-606045.4887754732
666864308,Republican,37179020702,13.55,37,37179020702,1009738.4772491516,-606045.4887754732
3029110772,Republican,37179020702,14.7,37,37179020702,1009738.4772491516,-606045.4887754732
2411019610,Republican,37067003500,0.8,37,37067003500,1023034.1325414005,-483408.9419461898
2062169436,Republican,37101040600,23.4,37,37101040600,1200074.0160513902,-534441.5944049064
1604654738,Republican,37101040600,33.8,37,37101040600,1200074.0160513902,-534441.5944049064
570180325,Republican,37101040600,44.2,37,37101040600,1200074.0160513902,-534441.5944049064
1024344406,Democrat,37067000301,99.2,37,37067000301,1018524.7449675332,-475143.5004126465
3280432512,Democrat,37151030600,95.7,37,37151030600,1054168.4877321308,-522059.8967205933
3655522843,Republican,37081016204,8.1,37,37081016204,1042714.6694197872,-478768.6503755537
3205923851,Democrat,37081013700,89.4,37,37081013700,1040122.3911232734,-489614.18148056616
2699172287,Democrat,37081013700,94.4,37,37081013700,1040122.3911232734,-489614.18148056616
2417460135,Democrat,37081013700,97.0,37,37081013700,1040122.3911232734,-489614.18148056616
2694601801,Republican,37107011002,1.7,37,37107011002,1254995.5091688992,-544630.2721734573
4257257713,Republican,37163970200,4.3,37,37163970200,1193722.3215792023,-564694.5874595492
2647944998,Democrat,37101040203,97.9,37,37101040203,1190466.570251886,-510019.16721194773
465579037,Republican,37101040203,0.5,37,37101040203,1190466.570251886,-510019.16721194773
478970213,Republican,37101040203,1.4,37,37101040203,1190466.570251886,-510019.16721194773
1214128970,Republican,37101040203,2.3,37,37101040203,1190466.570251886,-510019.16721194773
1744882385,Republican,37017950100,1.3,37,37017950100,1197068.8548853516,-627058.2815894795
843000941,Republican,37017950100,1.7999999999999998,37,37017950100,1197068.8548853516,-627058.2815894795
930002418,Republican,37017950100,2.3,37,37017950100,1197068.8548853516,-627058.2815894795
3846594404,Republican,37179020311,9.3,37,37179020311,989917.61992054,-589190.2333557137
2402032444,Democrat,37101040302,87.6,37,37101040302,1199124.0673976906,-520487.8303035745
3637763303,Democrat,37101040302,88.25,37,37101040302,1199124.0673976906,-520487.8303035745
3881398075,Democrat,37101040302,88.9,37,37101040302,1199124.0673976906,-520487.8303035745
3432233013,Republican,37071033307,4.5,37,37071033307,948448.4914124048,-582977.0223425089
597066690,Democrat,37081010601,97.7,37,37081010601,1056037.62446528,-477459.1709227063
2746398083,Democrat,37081016003,68.8,37,37081016003,1045642.229096275,-467889.6761232303
3300909051,Democrat,37069060402,98.3,37,37069060402,1184233.7293547115,-462550.9971546401
2506872827,Republican,37151031400,0.3,37,37151031400,1061538.9423168928,-506077.4725498238
943670375,Republican,37151031400,3.0,37,37151031400,1061538.9423168928,-506077.4725498238
2968693891,Republican,37151031400,5.7,37,37151031400,1061538.9423168928,-506077.4725498238
1889468441,Republican,37151030504,0.5,37,37151030504,1044170.1654879864,-512859.075707275
3086301369,Democrat,37001022002,98.4,37,37001022002,1106371.8947697068,-484195.7151701095
3809020439,Democrat,37119003300,51.3,37,37119003300,969794.6539027252,-579928.2037342489
3551365188,Republican,37081016305,0.8,37,37081016305,1043243.0580667136,-482796.4312009681
183159049,Democrat,37129011902,94.2,37,37129011902,1251611.7479684958,-668345.4649592561
2061750405,Republican,37183052601,47.8,37,37183052601,1164573.009548852,-494235.3263723306
832271562,Republican,37183053607,26.4,37,37183053607,1147986.1001575263,-497249.2704209221
3729515392,Republican,37065020400,2.8,37,37065020400,1244389.5695310514,-474717.0698310688
1430268824,Democrat,37065020400,95.0,37,37065020400,1244389.5695310514,-474717.0698310688
1092626951,Republican,37067002804,30.2,37,37067002804,1012695.6140441252,-467358.51830626297
2365448104,Republican,37043950100,0.4,37,37043950100,711168.1060721538,-605380.1636876122
2621136156,Republican,37043950100,0.8500000000000001,37,37043950100,711168.1060721538,-605380.1636876122
3232794751,Republican,37043950100,1.3,37,37043950100,711168.1060721538,-605380.1636876122
12020622,Democrat,37191000302,79.0,37,37191000302,1240461.5824802166,-538903.4460631122
932244412,Republican,37129011705,3.2,37,37129011705,1257132.275966863,-662011.6954614281
1087174677,Democrat,37129011705,97.8,37,37129011705,1257132.275966863,-662011.6954614281
789548449,Democrat,37129011705,98.15,37,37129011705,1257132.275966863,-662011.6954614281
4049242231,Democrat,37129011705,98.5,37,37129011705,1257132.275966863,-662011.6954614281
1194131301,Republican,37161960200,12.7,37,37161960200,861413.2012190763,-557182.4598993969
1904579299,Democrat,37111970901,56.2,37,37111970901,872474.2474465525,-539112.282138997
1241455571,Republican,37031970102,2.2,37,37031970102,1370761.4491510277,-576620.385367999
1008853454,Republican,37179020204,0.6,37,37179020204,1002916.8483267385,-583763.2151836489
3689626150,Republican,37085070904,5.0,37,37085070904,1156940.0779919284,-532723.7357425414
1817411006,Republican,37183054402,0.3,37,37183054402,1188580.0222824428,-500803.0465699347
1527671624,Republican,37183054402,1.2999999999999998,37,37183054402,1188580.0222824428,-500803.0465699347
1253457672,Republican,37183054402,2.3,37,37183054402,1188580.0222824428,-500803.0465699347
1148288707,Democrat,37129010800,56.0,37,37129010800,1244456.3614446905,-672345.0072365314
212351070,Democrat,37119005913,66.2,37,37119005913,961533.1087021056,-586295.2195429093
1797477354,Republican,37021002603,12.1,37,37021002603,792524.035954389,-538404.4486610007
800239669,Republican,37025042200,21.6,37,37025042200,995725.7985061556,-556448.0541018974
1371483456,Republican,37119005910,32.2,37,37119005910,957832.81988375,-590104.5240332477
3045361970,Democrat,37119005910,98.8,37,37119005910,957832.81988375,-590104.5240332477
3199947091,Republican,37081016410,0.3,37,37081016410,1047773.754096364,-488343.7525223833
1933368315,Republican,37133002800,8.5,37,37133002800,1308925.086731062,-613178.2068224851
1782703492,Democrat,37067001400,77.9,37,37067001400,1018091.8935032736,-471698.4192277764
2446087581,Republican,37055970502,23.3,37,37055970502,1450002.2421432978,-514871.1185981311
4046663352,Republican,37097061303,3.6,37,37097061303,973173.6813756736,-531654.6234411626
2374857448,Republican,37101041103,12.9,37,37101041103,1179208.073605036,-524461.3965809129
789076080,Democrat,37055970601,98.7,37,37055970601,1429402.427605511,-460594.99319664104
3712061104,Democrat,37135010701,78.9,37,37135010701,1121885.292507389,-489319.8192952828
2512092857,Republican,37183052802,2.5,37,37183052802,1166724.8514687542,-509351.17976689286
2388785578,Republican,37195000900,13.4,37,37195000900,1231508.2669509505,-511815.90679727506
2372428257,Republican,37037020800,9.1,37,37037020800,1121219.9207450158,-511786.578401322
1833275899,Republican,37183053715,2.0,37,37183053715,1162956.0154943073,-492035.0871007304
1512500844,Republican,37051003001,0.4,37,37051003001,1151108.1559463337,-600175.6164470764
392687391,Democrat,37181960300,81.7,37,37181960300,1177109.4793246132,-437783.6034635785
549773095,Democrat,37145920100,81.8,37,37145920100,1140303.3550180092,-430303.43970560655
3426438597,Democrat,37191002000,58.6,37,37191002000,1226754.0879085783,-541648.7106191679
3650283368,Republican,37161960900,26.1,37,37161960900,877971.6623570902,-573210.8515153315
2133300146,Republican,37031970802,4.8,37,37031970802,1317706.8200079643,-609138.0110693643
2670299187,Republican,37027031300,0.8,37,37027031300,919398.5820760605,-513549.0310569427
514946590,Democrat,37183054206,97.4,37,37183054206,1174687.9342669784,-479364.4518183137
370441852,Republican,37163970301,6.4,37,37163970301,1178333.092995618,-561664.2629751011
362590047,Democrat,37021000500,98.9,37,37021000500,814966.7108604228,-540076.7983946622
4094679220,Republican,37093970401,49.4,37,37093970401,1127955.4066156142,-599918.7841099377
1717363601,Republican,37027031403,33.2,37,37027031403,912486.2708256778,-513847.2640274212
1161273679,Democrat,37095920100,77.1,37,37095920100,1384214.3589010437,-510600.24376374047
3131088660,Republican,37189920702,7.7,37,37189920702,901977.5073006172,-474671.34876668756
3635779301,Republican,37159051501,4.7,37,37159051501,988610.8775619477,-543224.8042108014
546149817,Democrat,37155960201,95.7,37,37155960201,1138031.217064486,-602378.7507329839
543535290,Democrat,37165010400,96.8,37,37165010400,1104379.6108982104,-622851.5016335523
4093787548,Democrat,37179020310,51.2,37,37179020310,991009.5549209877,-586728.603915661
1213227032,Republican,37191000901,2.6,37,37191000901,1220800.3571614628,-545575.1819652164
3850699144,Republican,37179020317,7.0,37,37179020317,988758.9276237814,-596557.1879853146
3140118380,Republican,37183053109,12.2,37,37183053109,1159467.947685706,-522557.2007533629
3641444087,Democrat,37097061401,90.4,37,37097061401,960708.21255054,-539446.048807956
452821347,Republican,37141920203,4.3,37,37141920203,1258794.1642250596,-644300.1783160632
2244428058,Democrat,37155961802,92.3,37,37155961802,1129714.174810106,-639713.8071086804
3457697530,Republican,37157041300,1.7,37,37157041300,1077181.0712076088,-448876.969958656
3172477415,Democrat,37021002804,63.1,37,37021002804,814848.0774140669,-525941.094480376
1338507278,Republican,37025041100,1.2,37,37025041100,988605.5362586931,-549477.6910907953
778750223,Democrat,37101040901,86.9,37,37101040901,1192837.296655243,-520827.1641429203
4286337776,Republican,37101040901,9.4,37,37101040901,1192837.296655243,-520827.1641429203
1494835269,Democrat,37119005513,60.9,37,37119005513,975282.450723956,-562151.658107106
1031238258,Democrat,37175960500,98.5,37,37175960500,789264.2245686321,-587802.9512834847
1673349734,Republican,37175960500,1.0,37,37175960500,789264.2245686321,-587802.9512834847
1601141242,Republican,37175960500,1.2,37,37175960500,789264.2245686321,-587802.9512834847
1963053724,Republican,37175960500,1.4,37,37175960500,789264.2245686321,-587802.9512834847
269516473,Democrat,37159050201,86.7,37,37159050201,1004950.5989783524,-527294.3209434615
251246817,Democrat,37023021202,96.9,37,37023021202,910327.9051120456,-526821.0320688111
1679603297,Democrat,37019020602,79.0,37,37019020602,1220316.089873507,-676080.047775869
3018271608,Republican,37051002504,36.9,37,37051002504,1148989.3349262716,-571748.3754052329
451103967,Democrat,37083931000,97.4,37,37083931000,1260935.2169073515,-438852.1457716964
2327046290,Democrat,37023020201,98.8,37,37023020201,876439.3158762847,-511976.9557061992
2309345713,Republican,37035010501,22.8,37,37035010501,922653.9178652064,-520732.531187415
2950976011,Republican,37129012101,0.3,37,37129012101,1246318.877376446,-676140.2141787482
1814156197,Republican,37129012101,2.9,37,37129012101,1246318.877376446,-676140.2141787482
3968199223,Republican,37129012101,20.5,37,37129012101,1246318.877376446,-676140.2141787482
1679803130,Democrat,37031970503,98.9,37,37031970503,1348161.4547375822,-601361.9482107246
932263736,Republican,37031970503,4.8,37,37031970503,1348161.4547375822,-601361.9482107246
3120846379,Democrat,37067002701,95.5,37,37067002701,1013100.7193162332,-469734.89708425954
1265789300,Republican,37119005716,25.9,37,37119005716,982848.5774895764,-582149.7654452022
2263288772,Democrat,37119005716,96.3,37,37119005716,982848.5774895764,-582149.7654452022
344909654,Republican,37129012300,5.9,37,37129012300,1260268.7269576646,-659939.1902556664
323891459,Democrat,37129012300,57.7,37,37129012300,1260268.7269576646,-659939.1902556664
3587453375,Democrat,37183052504,78.8,37,37183052504,1161070.7705530946,-496877.1462384659
567487160,Republican,37183052504,0.5,37,37183052504,1161070.7705530946,-496877.1462384659
3426686420,Republican,37071032600,2.7,37,37071032600,945009.3752691068,-574934.4016848861
2050768507,Republican,37059080100,2.0,37,37059080100,984597.7479714636,-496022.0323096455
2148719527,Democrat,37183052001,91.1,37,37183052001,1170735.4503499991,-500916.00705181976
321619972,Republican,37029950101,6.1,37,37029950101,1368734.7195872418,-406818.2623249478
2793578633,Democrat,37101040902,95.8,37,37101040902,1188651.5803279695,-524651.5946071106
4028693050,Republican,37109070201,1.0,37,37109070201,934520.744731728,-548954.8552009835
3299111211,Democrat,37135011101,65.6,37,37135011101,1113835.616230458,-469296.7766445028
763510971,Democrat,37063001710,99.3,37,37063001710,1139336.6980582676,-472431.8906688286
631385871,Democrat,37119005523,92.5,37,37119005523,978462.1394090276,-565101.8650527204
312300113,Republican,37195001400,0.5,37,37195001400,1227235.1460918186,-495100.8710948638
3146748122,Republican,37195001400,20.35,37,37195001400,1227235.1460918186,-495100.8710948638
1334987219,Republican,37195001400,40.2,37,37195001400,1227235.1460918186,-495100.8710948638
1275684841,Democrat,37195001400,90.9,37,37195001400,1227235.1460918186,-495100.8710948638
1183936694,Republican,37063001601,37.9,37,37063001601,1141564.9509744735,-467574.2854969064
626703941,Democrat,37063001601,60.9,37,37063001601,1141564.9509744735,-467574.2854969064
593800901,Republican,37191001301,0.2,37,37191001301,1234567.9759881177,-538423.6685802575
3763738574,Democrat,37133000202,96.9,37,37133000202,1276786.7996144348,-598066.5897082421
1477892395,Republican,37113970301,0.8,37,37113970301,740859.4967160865,-590062.2289447204
1222226789,Democrat,37119003805,58.6,37,37119003805,965173.1320352523,-581951.4534522147
98869416,Democrat,37119003805,68.8,37,37119003805,965173.1320352523,-581951.4534522147
1171153592,Democrat,37119003805,79.0,37,37119003805,965173.1320352523,-581951.4534522147
4150790389,Democrat,37183052903,99.0,37,37183052903,1167616.8272089323,-514819.4811137437
1159588892,Republican,37045951400,2.3,37,37045951400,896267.9651413688,-569416.4649247959
18785719,Democrat,37081016407,97.9,37,37081016407,1047148.7418161086,-482255.37976533646
1692316583,Democrat,37081013602,96.6,37,37081013602,1041368.1263095874,-488521.7476467599
491532528,Democrat,37119001508,98.3,37,37119001508,981610.7115625762,-573904.2207448139
279657186,Democrat,37119001508,98.35,37,37119001508,981610.7115625762,-573904.2207448139
3761349007,Democrat,37119001508,98.4,37,37119001508,981610.7115625762,-573904.2207448139
2134576907,Democrat,37119005605,98.5,37,37119005605,980550.34701494,-568574.8043484747
1578763342,Democrat,37067001700,93.9,37,37067001700,1023283.6567164134,-474459.3784539075
3153109665,Republican,37067004011,0.5,37,37067004011,1006116.628035148,-478452.289040366
4066736869,Republican,37051003205,1.5,37,37051003205,1138778.2285811405,-587238.1960004538
4203739020,Democrat,37063002019,98.5,37,37063002019,1134054.1120666752,-491793.5705122057
237498910,Republican,37057060601,19.2,37,37057060601,1034606.8621662536,-494280.1401235483
2347645422,Democrat,37119006212,76.8,37,37119006212,967805.0515780356,-555673.0412542807
650278446,Democrat,37119006212,78.9,37,37119006212,967805.0515780356,-555673.0412542807
4276366052,Democrat,37119006212,81.0,37,37119006212,967805.0515780356,-555673.0412542807
2551494557,Democrat,37025041502,61.4,37,37025041502,991330.4425777504,-569441.9188871225
2223978223,Democrat,37163970700,98.4,37,37163970700,1205751.1271471584,-582163.9330185633
3724009756,Democrat,37077970702,97.6,37,37077970702,1153427.3348313228,-461998.6661447761
348842988,Democrat,37023020500,70.5,37,37023020500,890593.8376903605,-522336.85994651186
944370622,Republican,37183054114,0.8,37,37183054114,1177096.0895376818,-501214.32292300795
3029036507,Republican,37183054114,4.949999999999999,37,37183054114,1177096.0895376818,-501214.32292300795
1339594524,Republican,37183054114,9.1,37,37183054114,1177096.0895376818,-501214.32292300795
2588322771,Democrat,37067001500,94.4,37,37067001500,1019418.3397070112,-470561.50620816025
3984087747,Democrat,37077970200,98.5,37,37077970200,1167280.6288525998,-437317.2668642485
3927733023,Democrat,37119006213,98.0,37,37119006213,961826.809110323,-558927.1876714624
1477466643,Republican,37167931100,7.3,37,37167931100,1036869.874089334,-572745.0867354689
4242192750,Republican,37047930600,17.4,37,37047930600,1150888.5455704147,-669780.7584628572
3178768111,Democrat,37155961400,89.8,37,37155961400,1152505.94750278,-621209.7076723359
1089224827,Democrat,37119005613,96.9,37,37119005613,982012.5760601292,-569802.6565453446
3942367044,Democrat,37119003902,98.2,37,37119003902,966129.6059863096,-578438.1796114497
3814040233,Republican,37183052902,39.4,37,37183052902,1170189.1427142995,-518666.0902648032
2794069271,Democrat,37091950401,97.7,37,37091950401,1308047.6446460465,-433907.61081894493
3603530136,Republican,37089930502,5.8,37,37089930502,823687.2840675234,-561390.0388096182
935577728,Democrat,37081016505,95.5,37,37081016505,1049537.3597003648,-482296.05283677706
927619509,Democrat,37135010705,88.2,37,37135010705,1125418.2275977582,-489142.4562933488
3099103345,Republican,37081015600,0.7,37,37081015600,1060602.9198641896,-460375.5692039546
1563175150,Republican,37081015600,0.8,37,37081015600,1060602.9198641896,-460375.5692039546
3536802799,Republican,37081015600,0.9,37,37081015600,1060602.9198641896,-460375.5692039546
2698831245,Democrat,37147001002,98.3,37,37147001002,1292534.835069613,-513716.68133387703
3682201037,Republican,37119005837,27.0,37,37119005837,971223.7931854186,-595969.7402537969
