census_FIP,race,dem_partisan_score,party,education,income
51059461202,Caucasian,94.4692644052983,0,77.55736803550127,
8123001414,Caucasian,-4.600956002198236,1,32.61673138222347,153.75856260228565
6037221601,Hispanic,90.37620095296153,0,14.932872356120651,
48453001603,Caucasian,82.14096060849756,0,77.88419206970805,896.7016081996898
6037532500,Hispanic,95.29603856305043,0,55.038169281741574,57.630601857287274
12086010606,Hispanic,-0.024311347837830954,1,31.236468269250548,68.4388293371352
4019004107,Caucasian,9.151960417530255,1,53.24090389946296,
37081014411,Caucasian,3.104981054022608,1,74.2579431227608,14.120480391302934
45051040200,Caucasian,66.45236458093649,0,76.19880288022777,65.84597292258837
26099260400,Caucasian,82.22726024715811,0,47.54273867540039,
17031510100,Caucasian,98.98794777392014,0,10.16980760385001,25.159748145094024
24017851500,Caucasian,89.79842493978583,0,7.3273333582973645,73.70067624389233
39089759100,Uncoded,53.97704964933452,0,64.10705332120058,608.5475099225522
4003002002,Caucasian,0.8832033028245476,1,54.97474712964918,96.1207003185283
6001408600,African-American,87.77899113792226,0,36.612871374549535,
39153531401,Caucasian,-7.684345555121574,1,69.74433850464618,44.129446032252694
8001008200,Hispanic,60.00482156947916,0,31.157429078261472,54.76842922308924
47011011602,Caucasian,10.439789960460477,1,43.261159362992544,33.84277403340256
26125157600,Caucasian,45.611436093574085,0,76.3731458586053,82.44441702340384
6037543322,African-American,88.21518489229831,0,22.215560742826742,58.741549329678826
12011090802,Caucasian,56.457147278725685,0,38.0304850528092,69.9677446490333
27089080100,Caucasian,14.354530481184733,1,18.394437342213713,82.49421994525584
50023955200,Caucasian,92.52343913357667,0,11.815749667364415,90.88649598560411
27145010102,Caucasian,61.47392429000514,0,40.87641493967048,
6075017902,Caucasian,87.39570554789142,0,26.104244775424352,
17097861106,Uncoded,99.2556384464819,0,18.623393691043166,
51510200303,Uncoded,88.94545987407564,0,41.20715389471909,
10003016804,African-American,98.51083467393418,0,63.76233927646224,
47157010820,African-American,99.11786315662593,0,17.910095995703042,
6037900805,Hispanic,96.14908797719619,0,18.660279046932008,135.7797028279701
28121020209,Caucasian,3.135862673997984,1,68.12336707119239,
18011810605,Caucasian,72.7015305671887,0,52.0245681893039,
6073015405,Hispanic,8.211018047834367,1,41.70536580612842,
51059440502,Caucasian,87.20671066141625,0,24.70810045593472,
51041100823,Caucasian,11.470401997602611,1,61.51776008562445,
4013813700,Caucasian,17.220338426603913,1,73.16764765983041,112.96529031122179
37109071102,Caucasian,11.81098039946839,1,25.701555753674416,-22.509057078048535
6023010700,Uncoded,94.53640618660118,0,48.072777014455276,
12086003602,Hispanic,2.4487776968916575,1,41.63278804417325,
1089010612,Other,27.256097328167712,1,21.341363872032034,
28161950200,Caucasian,19.002232371884784,1,33.974244034467205,
39049009740,Caucasian,5.708946259517871,1,72.78989797088234,67.69439524221644
12086010614,Hispanic,98.4487214487413,0,10.598821363469167,18.613286517899883
37183054014,African-American,3.985264521058379,1,32.50215202764706,
24510270102,African-American,98.16514697200476,0,68.33161187450825,19.982513713913644
39055312202,Caucasian,86.52212587945021,0,25.99336899348934,104.64152067933914
45013002103,Caucasian,35.985699689640285,1,80.11621644546283,
48029191807,Hispanic,94.1994038353567,0,71.6239997226306,
4019004011,Caucasian,96.72461727535094,0,25.086142541618017,46.38568619408758
41047002000,Caucasian,94.98504691828782,0,77.98760052520802,108.66449918475875
22105953200,Caucasian,-1.4121072626577997,1,18.029304710320137,159.2218229934073
26081003700,African-American,100.87646221606528,0,30.9762818741125,1.590471925304925
12009071335,African-American,93.83125354112639,0,25.122573533005973,22.623284493552106
39007000603,Caucasian,101.60718932352306,0,19.39568492669335,76.650971767758
48251130100,Caucasian,11.63420195819164,1,31.64840427338426,90.58046977439439
53033025601,Caucasian,78.57636597178639,0,45.312045715220556,60.15227435235644
13095011600,Caucasian,0.004653428245344093,1,80.13713910951886,204.69273545371888
29031880500,Caucasian,11.95563283311658,1,43.36165189295797,56.894063839679
26029000400,Caucasian,10.17969660942844,1,25.58398970707453,
50007002301,Caucasian,90.42512708280185,0,73.80483250811092,64.07920534322476
47157010220,African-American,98.03613076590486,0,18.53447158410921,
22049970100,African-American,86.81117135670128,0,42.68358177163818,
28049002500,African-American,104.45989768853079,0,41.81694001571854,114.54265200609105
6065043242,African-American,95.74409297328478,0,46.47260711947825,98.2556211078965
48097000100,Caucasian,-1.3368632928093773,1,26.009966046132806,8.049368631791532
13045910300,Caucasian,15.966807253326438,1,19.90278897144113,577.3196348445592
47143975401,Caucasian,9.141716916259595,1,18.668099966387267,128.12397003320277
36059411200,Caucasian,-5.1402552685433625,1,19.297829568738045,62.061092944391454
53073000700,Caucasian,86.77344661684674,0,68.07879380152468,
22071014300,African-American,93.71524020657847,0,55.30638763676945,
48259970100,Caucasian,5.8877540619342765,1,47.075474656185015,444.5597772124333
37023020500,Hispanic,82.77771181767251,0,10.741991379280426,
37109070300,Caucasian,93.27049468374433,0,10.056932049394131,26.91666586911162
55071005100,Caucasian,55.038374377352575,0,54.413026173248156,37.171340582403005
41047002102,Caucasian,42.654980859948004,1,74.65329460005654,
39035177505,Caucasian,47.101478338059586,1,51.33838621411676,11.214459877357209
26125145600,Caucasian,8.047764304904625,1,57.201305457274636,
6057000802,Caucasian,86.4327974674664,0,53.97290764424985,50.88030663647061
6071001103,Caucasian,79.47909369843548,0,53.14125693165327,62.61604835550766
12085001102,Caucasian,105.04492758037911,0,41.56003869873609,70.86345849546447
6029000200,Caucasian,89.46011889695664,0,41.52895989153975,32.256956917517314
22103040704,Caucasian,95.9340426555272,0,72.69839394057222,49.850510458036375
26163562900,Caucasian,87.90831196012601,0,12.812269428380914,65.01465531636688
47003950600,Hispanic,25.90999801584203,1,14.21578495399522,
17031802605,Caucasian,38.45421227264107,1,31.81802366641045,
9003510700,Caucasian,85.17315948048795,0,50.43840015777549,
48477170200,African-American,55.5063746613039,0,56.518372522279094,
17019010603,Caucasian,10.652971805716255,1,76.2672158579795,
25013810200,Caucasian,16.533439205232824,1,29.594414288952464,
6013386000,Hispanic,97.50951996951216,0,67.09470286114053,160.59212042078502
28121020401,Caucasian,15.203591936123692,1,27.455908704232353,138.1419045907854
10003014705,Caucasian,97.47590673260791,0,70.17177777123604,76.30834502869416
29109470200,Caucasian,9.137379792618857,1,9.155042446988677,
25021400500,Caucasian,96.5222297842932,0,73.97689655515471,202.30406740847425
6111006400,Uncoded,2.245644459870136,1,71.1914256551819,347.0136163898235
36047031300,African-American,99.35317072930386,0,44.96114111823345,
39153532501,Caucasian,-0.42262731550031285,1,85.16358556995279,90.47294938175992
53053073408,Caucasian,87.16622534723528,0,16.809042188792322,
16013960100,Caucasian,48.655600387997836,0,20.386406058873938,58.714721404450415
18137968500,Caucasian,90.16894431770635,0,46.71957346860838,1.6982650135421622
8069002300,Caucasian,19.76297871229685,1,75.49271482190058,120.20787743852875
36061015900,Caucasian,89.33392817369361,0,80.72938346184375,146.93921066148616
42029300106,Caucasian,62.828718770082666,0,88.26979383709411,114.34530402974664
17031804309,Caucasian,-2.6271636107954386,1,38.69936692717521,17.888575759208056
47065010800,African-American,105.05428805146445,0,43.597056558890365,21.97864995348563
55133201504,Caucasian,58.791639069111866,0,47.925490481548714,
26081013500,Caucasian,77.0107181934146,0,15.40022937293131,
49027974300,Caucasian,87.56461625576738,0,5.77460436667791,
13013180402,Caucasian,14.44914625890611,1,34.46334499517623,
28053950300,Caucasian,104.63400297696273,0,15.432321063928612,
6037550201,Hispanic,95.35521208696159,0,20.22980780875567,98.44381396347464
37081015706,Caucasian,7.427323061033681,1,86.39525561101757,129.95185460298782
34025801800,Caucasian,1.805197155362685,1,84.83130642805052,33.22112932231852
40121486100,Caucasian,36.0539826718301,1,20.10511533239212,
42041012100,Caucasian,97.10566140994395,0,36.77209884358547,
13135050718,African-American,95.52881114268376,0,65.76242205856163,171.5820559073254
6075026302,Caucasian,95.79701961761829,0,44.140741673359884,-4.070020063354502
1103000400,Caucasian,33.663697612293895,1,17.262769659401727,
6095252306,Caucasian,35.844871678231726,1,12.326648778109542,138.82667564247248
39035182105,Caucasian,99.49452761956778,0,69.71253522439225,181.36369948983165
17043844601,Caucasian,35.20416540881655,1,38.76038791609982,140.12895205821536
48113011602,Hispanic,98.1519415536203,0,19.039178599098133,22.19107620227033
19163013706,Caucasian,3.333223172297312,1,83.74223450169886,79.99838340286017
4013050608,Caucasian,8.514466797844817,1,54.392344469073876,
12086015700,Caucasian,7.769691089099511,1,25.167544910253092,127.08804533418251
26025001500,Caucasian,85.23876384650542,0,38.10423499755912,
39087051002,Caucasian,95.03511217114288,0,29.498971782241135,47.72715101513089
32003005014,Hispanic,52.4393857658128,0,30.19886056993171,
23017966800,Caucasian,69.07098939099153,0,44.008758653953834,70.37570446643899
36003950500,Caucasian,66.47808432656568,0,46.692608059307034,-9.77589519929521
36065024302,Caucasian,-4.843405068909819,1,15.101894401916125,
37081016008,Caucasian,94.92068418082881,0,62.494577149676765,76.56458361889374
37183054205,Caucasian,14.45906289308432,1,33.56878294449813,
18183050500,Caucasian,14.306402985306821,1,24.381601081795747,103.79875927135325
22033005200,African-American,93.34028244041752,0,35.185710638582165,54.41287121563448
17031829500,African-American,92.27118551288109,0,18.46596948207106,
41005024400,Uncoded,105.03042260833178,0,34.994129265155486,180.11036688969585
4013723305,Caucasian,54.28323731846029,0,13.518069983051644,111.69759272092716
36085012100,Caucasian,-0.575290652304743,1,14.100116403330336,48.710370212724264
6037125600,Caucasian,101.84010593613085,0,85.13868412155118,200.52313230511973
29021002300,Caucasian,72.23522087259597,0,29.833170623628007,
12071010304,Other,101.23159386785512,0,54.14462782050267,14.612840632472373
26163544300,African-American,97.31324286258588,0,40.772393073597634,97.06057830098085
51510201801,Uncoded,4.828473387355501,1,,
48005000102,Caucasian,7.488802767428698,1,44.936385744778015,130.72890893147775
6001409900,African-American,96.12971640593362,0,40.7611972607312,147.8008742333331
8001008540,Caucasian,93.01719043599056,0,52.89182189459764,534.3418590905658
9007560200,Caucasian,61.59839139206824,0,83.56348055958796,57.26414771005438
42045409803,Caucasian,65.62990103681503,0,70.73796916424008,
27005450700,Caucasian,24.726126270968805,1,65.55854013810124,83.89133087042661
12095016906,African-American,93.58472166123022,0,40.19779165205607,124.61915368703224
13051003700,African-American,98.86248331608681,0,21.213423752593464,
6037480600,Asian,90.71024009679057,0,88.40697281639855,232.4026146546921
47187050906,Caucasian,3.66654474346406,1,30.287101472331738,174.53014842027903
48463950300,Hispanic,71.14909798319798,0,28.907522168606246,
20091051802,Caucasian,47.16855016480851,1,50.061360367223195,
34037373300,Caucasian,103.23462900363023,0,84.23101496252261,215.57324349911363
42089301402,Caucasian,70.26756845727436,0,19.22306481432038,
26099214000,Caucasian,93.39558642060167,0,18.517174285208924,92.99844439182854
37087920102,Caucasian,9.496931591753823,1,23.317776060167926,
29077001200,Caucasian,89.2085418586383,0,10.214365753456773,112.15399636211292
35001000502,Caucasian,96.36247073138469,0,83.10394209575331,166.87901627625504
37001021703,Caucasian,1.787752022147727,1,71.72824657617977,70.29351946619482
12086006101,Hispanic,100.34773966216666,0,72.86294397482597,109.54223076249711
37011930100,Caucasian,15.803884020185441,1,41.39045039358987,
42071012002,Caucasian,9.022484053649404,1,56.158530515244756,
48113017001,Caucasian,37.466640591306906,1,8.992925002938904,151.80198590653828
19049050300,Caucasian,93.02579525900295,0,18.47148510023936,72.61039671466119
55079019000,Caucasian,30.839766588690622,1,17.950338457040072,37.2303256928816
12086006900,Hispanic,33.14638057181281,1,67.6782449527077,
6019008401,Hispanic,78.42390414141143,0,23.793973198125563,23.76527595074294
22019001901,Caucasian,6.135008652314571,1,70.53255005744214,56.12765208281478
23001044000,Caucasian,57.084724773443455,0,21.750589475729008,22.281951798590654
4017960200,Caucasian,12.163079469076703,1,15.478071055898896,39.097844578089855
8031003102,Caucasian,87.89230305253257,0,54.2733604096299,
39089758600,Caucasian,15.70705472129767,1,45.35006947310303,60.33502024868572
12103022200,Hispanic,93.65985618287637,0,34.99161407664424,137.71339860089185
19163010402,Caucasian,101.90449670989157,0,38.51841393509145,196.4128760630006
30041040400,Caucasian,37.495638452820636,1,19.314791515157708,22.13849066253299
40143004500,Caucasian,-5.2344108188985246,1,88.30768273516297,
45019003111,African-American,99.14982044831093,0,59.9540953237112,
44009051302,Caucasian,72.0436293784321,0,5.667749724191435,
55127000400,Caucasian,82.70888953324264,0,67.22690493843916,33.78171394631382
48121021622,Caucasian,96.09377128733045,0,82.8796661029695,114.33418615009924
17111870603,Caucasian,28.86683108634356,1,59.4195788212372,
53033005700,Caucasian,2.9523949652272634,1,88.72797569957982,442.6823469849472
24043000100,Caucasian,31.819943249476225,1,35.74389417243336,52.60096379348293
48201551702,Caucasian,9.88220888019978,1,20.288542594933844,96.47636709756986
29107090601,Caucasian,20.05147582477851,1,66.24425060171771,107.70797548105905
6037189903,Uncoded,96.73967328055387,0,81.61596882927282,
34023007703,Caucasian,10.328090256206895,1,61.34923717628554,56.71372441526803
4013422640,Caucasian,3.8726465133241805,1,62.12029668839957,19.190261634885086
6075020800,Hispanic,92.44833494121656,0,14.577049932595509,
45029970600,African-American,95.20969353635464,0,21.313004258435928,21.904706968470634
26049000900,African-American,100.56508169488534,0,35.470561858422485,
22069000300,Caucasian,63.316360412443224,0,56.4879905845167,51.697614415997855
13121011611,Caucasian,21.900194226354497,1,16.642557252431377,
48113019021,Hispanic,39.17701559372101,1,22.46900926599632,43.31604529187392
53021020603,Hispanic,56.875742629380696,1,63.89311178363336,
6067007501,Caucasian,94.65779255755567,0,34.00801488984209,
33015065001,Caucasian,2.708103819789035,1,26.44962114016541,56.47565667688574
6037131701,Caucasian,96.59068639362862,0,37.86145322421926,29.8989697364159
32031002401,Uncoded,63.192176146309635,0,7.5453875503183925,
5115950900,Caucasian,10.943239287510895,1,16.547163683836953,50.35084203234733
17031802200,Caucasian,100.45607155744712,0,75.89124546320332,114.9483988792141
34025803202,Uncoded,88.70086435368152,0,57.78477166355362,
21211040401,Caucasian,84.34603311653008,0,61.28206407226392,32.65738807655171
48201520200,Caucasian,2.1460210784510365,1,85.26317164791202,418.2415443266343
6095250200,Caucasian,97.62125872773954,0,6.601258620396335,59.69400424012085
6081610302,Caucasian,-2.4840150810290087,1,44.779210170384665,
